Time/s,Azimuth/deg,Zenith/deg
0.042753332,133.5,15.0
0.042808426499999996,133.5,13.5
0.042863521,133.5,12.0
0.0429186155,133.5,10.5
0.04297371,133.5,9.0
0.0430288045,133.5,7.5
0.043083899,133.5,6.0
0.0431389935,133.5,4.5
0.043194088,133.5,3.0
0.0432491825,133.5,1.5
0.043304277,133.5,0.0
0.0433593715,133.5,-1.5
0.043414466,133.5,-3.0
0.0434695605,133.5,-4.5
0.043524655,133.5,-6.0
0.0435797495,133.5,-7.5
0.043634844,133.5,-9.0
0.0436899385,133.5,-10.5
0.043745033,133.5,-12.0
0.0438001275,133.5,-13.5
0.043855222,133.5,-15.0
0.0439103165,133.5,-16.5
0.043965410999999996,133.5,-18.0
0.0440205055,133.5,-19.5
0.0440756,133.5,-21.0
0.0441306945,133.5,-22.5
0.044185788999999996,133.5,-24.0
0.0442408835,133.5,-25.5
0.044295978,133.5,-27.0
0.0443510725,133.5,-28.5
0.044406166999999996,133.5,-30.0
0.0444612615,133.5,-31.5
0.044516356,133.5,-33.0
0.0445714505,133.5,-34.5
0.044626545,133.5,-36.0
0.0446816395,133.5,-37.5
0.044736734,133.5,-39.0
0.0447918285,133.5,-40.5
0.044846923,133.5,-42.0
0.0449020175,133.5,-43.5
0.044957112,133.5,-45.0
0.0450122065,133.5,-46.5
0.045067301,133.5,-48.0
0.0451223955,133.5,-49.5
0.04517749,133.5,-51.0
0.0452325845,133.5,-52.5
0.045287679,133.5,-54.0
0.0453427735,133.5,-55.5
0.045397868,133.5,-57.0
0.0454529625,133.5,-58.5
0.045508057,133.5,-60.0
0.045563151499999996,133.5,-61.5
0.045618246,133.5,-63.0
0.0456733405,133.5,-64.5
0.045728435,133.5,-66.0
0.045783529499999996,133.5,-67.5
0.045838624,133.5,-69.0
0.0458937185,133.5,-70.5
0.045948813,133.5,-72.0
0.046003907499999996,133.5,-73.5
0.046059002,133.5,-75.0
0.0461140965,133.5,-76.5
0.046169191,133.5,-78.0
0.0462242855,133.5,-79.5
0.04627938,133.5,-81.0
0.0463344745,133.5,-82.5
0.046389569,133.5,-84.0
0.0464446635,133.5,-85.5
0.046499758,133.5,-87.0
0.0465548525,133.5,-88.5
0.046609947,133.5,-90.0
0.0466650415,155.75,90.0
0.046720136,155.75,88.5
0.0467752305,155.75,87.0
0.046830325,155.75,85.5
0.0468854195,155.75,84.0
0.046940514,155.75,82.5
0.0469956085,155.75,81.0
0.047050703,155.75,79.5
0.0471057975,155.75,78.0
0.047160891999999996,155.75,76.5
0.0472159865,155.75,75.0
0.047271081,155.75,73.5
0.0473261755,155.75,72.0
0.047381269999999996,155.75,70.5
0.0474363645,155.75,69.0
0.047491459,155.75,67.5
0.0475465535,155.75,66.0
0.047601647999999996,155.75,64.5
0.0476567425,155.75,63.0
0.047711837,155.75,61.5
0.0477669315,155.75,60.0
0.047822026,155.75,58.5
0.0478771205,155.75,57.0
0.047932215,155.75,55.5
0.0479873095,155.75,54.0
0.048042404,155.75,52.5
0.0480974985,155.75,51.0
0.048152593,155.75,49.5
0.0482076875,155.75,48.0
0.048262782,155.75,46.5
0.0483178765,155.75,45.0
0.048372971,155.75,43.5
0.0484280655,155.75,42.0
0.04848316,155.75,40.5
0.0485382545,155.75,39.0
0.048593349,155.75,37.5
0.0486484435,155.75,36.0
0.048703538,155.75,34.5
0.048758632499999996,155.75,33.0
0.048813727,155.75,31.5
0.0488688215,155.75,30.0
0.048923916,155.75,28.5
0.048979010499999996,155.75,27.0
0.049034105,155.75,25.5
0.0490891995,155.75,24.0
0.049144294,155.75,22.5
0.049199388499999996,155.75,21.0
0.049254483,155.75,19.5
0.0493095775,155.75,18.0
0.049364672,155.75,16.5
0.0494197665,155.75,15.0
0.049474861,155.75,13.5
0.0495299555,155.75,12.0
0.04958505,155.75,10.5
0.0496401445,155.75,9.0
0.049695239,155.75,7.5
0.0497503335,155.75,6.0
0.049805428,155.75,4.5
0.0498605225,155.75,3.0
0.049915617,155.75,1.5
0.0499707115,155.75,0.0
0.050025806,155.75,-1.5
0.0500809005,155.75,-3.0
0.050135995,155.75,-4.5
0.0501910895,155.75,-6.0
